game_id,date,away_team,away_points,home_team,home_points,away_rest,home_rest,winning_team
1042,2016-03-20,Portland Trail Blazers,120.0,Dallas Mavericks,132.0,1.0,1.0,Dallas Mavericks
1043,2016-03-20,Utah Jazz,94.0,Milwaukee Bucks,85.0,0.0,2.0,Utah Jazz
1044,2016-03-20,Los Angeles Clippers,105.0,New Orleans Pelicans,109.0,0.0,1.0,New Orleans Pelicans
1045,2016-03-20,Sacramento Kings,88.0,New York Knicks,80.0,1.0,0.0,Sacramento Kings
1046,2016-03-20,Boston Celtics,120.0,Philadelphia 76ers,105.0,1.0,1.0,Boston Celtics
1047,2016-03-20,Orlando Magic,100.0,Toronto Raptors,105.0,1.0,1.0,Toronto Raptors
1048,2016-03-21,Washington Wizards,117.0,Atlanta Hawks,102.0,1.0,1.0,Washington Wizards
1049,2016-03-21,Orlando Magic,96.0,Boston Celtics,107.0,0.0,0.0,Boston Celtics
1050,2016-03-21,Sacramento Kings,102.0,Chicago Bulls,109.0,0.0,1.0,Chicago Bulls
1051,2016-03-21,San Antonio Spurs,88.0,Charlotte Hornets,91.0,1.0,1.0,Charlotte Hornets
1052,2016-03-21,Denver Nuggets,91.0,Cleveland Cavaliers,124.0,1.0,1.0,Cleveland Cavaliers
1053,2016-03-21,Milwaukee Bucks,91.0,Detroit Pistons,92.0,0.0,1.0,Detroit Pistons
1054,2016-03-21,Philadelphia 76ers,75.0,Indiana Pacers,91.0,0.0,1.0,Indiana Pacers
1055,2016-03-21,Golden State Warriors,109.0,Minnesota Timberwolves,104.0,1.0,2.0,Golden State Warriors
1056,2016-03-21,Memphis Grizzlies,103.0,Phoenix Suns,97.0,1.0,2.0,Memphis Grizzlies
1057,2016-03-22,Charlotte Hornets,105.0,Brooklyn Nets,100.0,0.0,2.0,Charlotte Hornets
1058,2016-03-22,Memphis Grizzlies,100.0,Los Angeles Lakers,107.0,0.0,3.0,Los Angeles Lakers
1059,2016-03-22,Miami Heat,113.0,New Orleans Pelicans,99.0,2.0,1.0,Miami Heat
1060,2016-03-22,Houston Rockets,107.0,Oklahoma City Thunder,111.0,2.0,2.0,Oklahoma City Thunder
1061,2016-03-23,Toronto Raptors,79.0,Boston Celtics,91.0,2.0,1.0,Boston Celtics
1062,2016-03-23,New York Knicks,115.0,Chicago Bulls,107.0,2.0,1.0,New York Knicks
1063,2016-03-23,Milwaukee Bucks,104.0,Cleveland Cavaliers,113.0,1.0,1.0,Cleveland Cavaliers
1064,2016-03-23,Philadelphia 76ers,103.0,Denver Nuggets,104.0,1.0,1.0,Denver Nuggets
1065,2016-03-23,Orlando Magic,102.0,Detroit Pistons,118.0,1.0,1.0,Detroit Pistons
1066,2016-03-23,Los Angeles Clippers,98.0,Golden State Warriors,114.0,2.0,1.0,Golden State Warriors
1067,2016-03-23,Utah Jazz,89.0,Houston Rockets,87.0,2.0,0.0,Utah Jazz
1068,2016-03-23,Sacramento Kings,104.0,Minnesota Timberwolves,113.0,1.0,1.0,Minnesota Timberwolves
1069,2016-03-23,Los Angeles Lakers,107.0,Phoenix Suns,119.0,0.0,1.0,Phoenix Suns
1070,2016-03-23,Dallas Mavericks,103.0,Portland Trail Blazers,109.0,2.0,2.0,Portland Trail Blazers
1071,2016-03-23,Miami Heat,88.0,San Antonio Spurs,112.0,0.0,1.0,San Antonio Spurs
1072,2016-03-23,Atlanta Hawks,122.0,Washington Wizards,101.0,1.0,1.0,Atlanta Hawks
1073,2016-03-24,Cleveland Cavaliers,95.0,Brooklyn Nets,104.0,0.0,1.0,Brooklyn Nets
1074,2016-03-24,New Orleans Pelicans,84.0,Indiana Pacers,92.0,1.0,2.0,Indiana Pacers
1075,2016-03-24,Portland Trail Blazers,94.0,Los Angeles Clippers,96.0,0.0,0.0,Los Angeles Clippers
1076,2016-03-24,Chicago Bulls,94.0,New York Knicks,106.0,0.0,0.0,New York Knicks
1077,2016-03-24,Utah Jazz,91.0,Oklahoma City Thunder,113.0,0.0,1.0,Oklahoma City Thunder
1078,2016-03-25,Milwaukee Bucks,90.0,Atlanta Hawks,101.0,1.0,1.0,Atlanta Hawks
1079,2016-03-25,Charlotte Hornets,105.0,Detroit Pistons,112.0,2.0,1.0,Detroit Pistons
1080,2016-03-25,Dallas Mavericks,120.0,Golden State Warriors,128.0,1.0,1.0,Golden State Warriors
1081,2016-03-25,Toronto Raptors,109.0,Houston Rockets,112.0,1.0,1.0,Houston Rockets
1082,2016-03-25,Denver Nuggets,116.0,Los Angeles Lakers,105.0,1.0,1.0,Denver Nuggets
1083,2016-03-25,Orlando Magic,97.0,Miami Heat,108.0,1.0,1.0,Miami Heat
1084,2016-03-25,Phoenix Suns,94.0,Sacramento Kings,116.0,1.0,1.0,Sacramento Kings
1085,2016-03-25,Memphis Grizzlies,104.0,San Antonio Spurs,110.0,2.0,1.0,San Antonio Spurs
1086,2016-03-25,Minnesota Timberwolves,132.0,Washington Wizards,129.0,1.0,1.0,Minnesota Timberwolves
1087,2016-03-26,Indiana Pacers,110.0,Brooklyn Nets,120.0,1.0,1.0,Brooklyn Nets
1088,2016-03-26,Atlanta Hawks,112.0,Detroit Pistons,95.0,0.0,0.0,Atlanta Hawks
1089,2016-03-26,Charlotte Hornets,115.0,Milwaukee Bucks,91.0,0.0,0.0,Charlotte Hornets
1090,2016-03-26,Utah Jazz,93.0,Minnesota Timberwolves,84.0,1.0,0.0,Utah Jazz
1091,2016-03-26,Toronto Raptors,115.0,New Orleans Pelicans,91.0,0.0,1.0,Toronto Raptors
1092,2016-03-26,Cleveland Cavaliers,107.0,New York Knicks,93.0,1.0,1.0,Cleveland Cavaliers
1093,2016-03-26,San Antonio Spurs,92.0,Oklahoma City Thunder,111.0,0.0,1.0,Oklahoma City Thunder
1094,2016-03-26,Chicago Bulls,89.0,Orlando Magic,111.0,1.0,0.0,Orlando Magic
1095,2016-03-26,Boston Celtics,102.0,Phoenix Suns,99.0,2.0,0.0,Boston Celtics
1096,2016-03-26,Philadelphia 76ers,105.0,Portland Trail Blazers,108.0,2.0,1.0,Portland Trail Blazers
1097,2016-03-27,Philadelphia 76ers,105.0,Golden State Warriors,117.0,0.0,1.0,Golden State Warriors
1098,2016-03-27,Houston Rockets,101.0,Indiana Pacers,104.0,1.0,0.0,Indiana Pacers
1099,2016-03-27,Denver Nuggets,90.0,Los Angeles Clippers,105.0,1.0,2.0,Los Angeles Clippers
1100,2016-03-27,Washington Wizards,101.0,Los Angeles Lakers,88.0,1.0,1.0,Washington Wizards
1101,2016-03-27,Dallas Mavericks,111.0,Sacramento Kings,133.0,1.0,1.0,Sacramento Kings
1102,2016-03-28,Atlanta Hawks,102.0,Chicago Bulls,100.0,1.0,1.0,Atlanta Hawks
1103,2016-03-28,Dallas Mavericks,97.0,Denver Nuggets,88.0,0.0,0.0,Dallas Mavericks
1104,2016-03-28,Boston Celtics,90.0,Los Angeles Clippers,114.0,1.0,0.0,Los Angeles Clippers
1105,2016-03-28,San Antonio Spurs,101.0,Memphis Grizzlies,87.0,1.0,2.0,San Antonio Spurs
1106,2016-03-28,Brooklyn Nets,99.0,Miami Heat,110.0,1.0,2.0,Miami Heat
1107,2016-03-28,Phoenix Suns,116.0,Minnesota Timberwolves,121.0,1.0,1.0,Minnesota Timberwolves
1108,2016-03-28,New York Knicks,91.0,New Orleans Pelicans,99.0,1.0,1.0,New Orleans Pelicans
1109,2016-03-28,Sacramento Kings,93.0,Portland Trail Blazers,105.0,0.0,1.0,Portland Trail Blazers
1110,2016-03-28,Oklahoma City Thunder,119.0,Toronto Raptors,100.0,1.0,1.0,Oklahoma City Thunder
1111,2016-03-28,Los Angeles Lakers,75.0,Utah Jazz,123.0,0.0,1.0,Utah Jazz
1112,2016-03-29,Houston Rockets,106.0,Cleveland Cavaliers,100.0,1.0,2.0,Houston Rockets
1113,2016-03-29,Oklahoma City Thunder,82.0,Detroit Pistons,88.0,0.0,2.0,Detroit Pistons
1114,2016-03-29,Washington Wizards,94.0,Golden State Warriors,102.0,1.0,1.0,Golden State Warriors
1115,2016-03-29,Chicago Bulls,98.0,Indiana Pacers,96.0,0.0,1.0,Chicago Bulls
1116,2016-03-29,Brooklyn Nets,105.0,Orlando Magic,139.0,0.0,2.0,Orlando Magic
1117,2016-03-29,Charlotte Hornets,100.0,Philadelphia 76ers,85.0,2.0,1.0,Charlotte Hornets
1118,2016-03-30,New York Knicks,89.0,Dallas Mavericks,91.0,1.0,1.0,Dallas Mavericks
1119,2016-03-30,Miami Heat,100.0,Los Angeles Lakers,102.0,1.0,1.0,Los Angeles Lakers
1120,2016-03-30,Denver Nuggets,109.0,Memphis Grizzlies,105.0,1.0,1.0,Denver Nuggets
1121,2016-03-30,Phoenix Suns,94.0,Milwaukee Bucks,105.0,1.0,3.0,Milwaukee Bucks
1122,2016-03-30,Los Angeles Clippers,99.0,Minnesota Timberwolves,79.0,1.0,1.0,Los Angeles Clippers
1123,2016-03-30,Washington Wizards,111.0,Sacramento Kings,120.0,0.0,1.0,Sacramento Kings
1124,2016-03-30,New Orleans Pelicans,92.0,San Antonio Spurs,100.0,1.0,1.0,San Antonio Spurs
1125,2016-03-30,Atlanta Hawks,97.0,Toronto Raptors,105.0,1.0,1.0,Toronto Raptors
1126,2016-03-30,Golden State Warriors,103.0,Utah Jazz,96.0,0.0,1.0,Golden State Warriors
1127,2016-03-31,Brooklyn Nets,87.0,Cleveland Cavaliers,107.0,1.0,1.0,Cleveland Cavaliers
1128,2016-03-31,Chicago Bulls,103.0,Houston Rockets,100.0,1.0,1.0,Chicago Bulls
1129,2016-03-31,Orlando Magic,114.0,Indiana Pacers,94.0,1.0,1.0,Orlando Magic
1130,2016-03-31,Denver Nuggets,95.0,New Orleans Pelicans,101.0,0.0,0.0,New Orleans Pelicans
1131,2016-03-31,Los Angeles Clippers,117.0,Oklahoma City Thunder,119.0,0.0,1.0,Oklahoma City Thunder
1132,2016-03-31,Boston Celtics,109.0,Portland Trail Blazers,116.0,2.0,2.0,Portland Trail Blazers
1134,2016-04-01,Cleveland Cavaliers,110.0,Atlanta Hawks,108.0,0.0,1.0,Cleveland Cavaliers
1135,2016-04-01,Philadelphia 76ers,91.0,Charlotte Hornets,100.0,2.0,2.0,Charlotte Hornets
1136,2016-04-01,Dallas Mavericks,98.0,Detroit Pistons,89.0,1.0,2.0,Dallas Mavericks
1137,2016-04-01,Boston Celtics,109.0,Golden State Warriors,106.0,0.0,1.0,Boston Celtics
1138,2016-04-01,Toronto Raptors,99.0,Memphis Grizzlies,95.0,1.0,1.0,Toronto Raptors
1139,2016-04-01,Orlando Magic,110.0,Milwaukee Bucks,113.0,0.0,1.0,Milwaukee Bucks
1140,2016-04-01,Brooklyn Nets,91.0,New York Knicks,105.0,0.0,1.0,New York Knicks
1141,2016-04-01,Washington Wizards,106.0,Phoenix Suns,99.0,1.0,1.0,Washington Wizards
1142,2016-04-01,Miami Heat,112.0,Sacramento Kings,106.0,1.0,1.0,Miami Heat
1143,2016-04-01,Minnesota Timberwolves,85.0,Utah Jazz,98.0,1.0,1.0,Utah Jazz
1144,2016-04-02,Detroit Pistons,94.0,Chicago Bulls,90.0,0.0,1.0,Detroit Pistons
1145,2016-04-02,Sacramento Kings,115.0,Denver Nuggets,106.0,0.0,1.0,Sacramento Kings
1146,2016-04-02,Indiana Pacers,115.0,Philadelphia 76ers,102.0,1.0,0.0,Indiana Pacers
1147,2016-04-02,Miami Heat,93.0,Portland Trail Blazers,110.0,0.0,1.0,Portland Trail Blazers
1148,2016-04-02,Toronto Raptors,95.0,San Antonio Spurs,102.0,0.0,2.0,San Antonio Spurs
1149,2016-04-03,New Orleans Pelicans,106.0,Brooklyn Nets,87.0,2.0,1.0,New Orleans Pelicans
1150,2016-04-03,Charlotte Hornets,103.0,Cleveland Cavaliers,112.0,1.0,1.0,Cleveland Cavaliers
1151,2016-04-03,Portland Trail Blazers,111.0,Golden State Warriors,136.0,0.0,1.0,Golden State Warriors
1152,2016-04-03,Oklahoma City Thunder,110.0,Houston Rockets,118.0,2.0,2.0,Houston Rockets
1153,2016-04-03,Washington Wizards,109.0,Los Angeles Clippers,114.0,1.0,2.0,Los Angeles Clippers
1154,2016-04-03,Boston Celtics,107.0,Los Angeles Lakers,100.0,1.0,3.0,Boston Celtics
1155,2016-04-03,Chicago Bulls,102.0,Milwaukee Bucks,98.0,0.0,1.0,Chicago Bulls
1156,2016-04-03,Dallas Mavericks,88.0,Minnesota Timberwolves,78.0,1.0,1.0,Dallas Mavericks
1157,2016-04-03,Indiana Pacers,92.0,New York Knicks,87.0,0.0,1.0,Indiana Pacers
1158,2016-04-03,Memphis Grizzlies,107.0,Orlando Magic,119.0,1.0,1.0,Orlando Magic
1159,2016-04-03,Utah Jazz,101.0,Phoenix Suns,86.0,1.0,1.0,Utah Jazz
1160,2016-04-05,Phoenix Suns,90.0,Atlanta Hawks,103.0,1.0,3.0,Atlanta Hawks
1161,2016-04-05,Oklahoma City Thunder,124.0,Denver Nuggets,102.0,1.0,2.0,Oklahoma City Thunder
1162,2016-04-05,Minnesota Timberwolves,124.0,Golden State Warriors,117.0,1.0,1.0,Minnesota Timberwolves
1163,2016-04-05,Los Angeles Lakers,81.0,Los Angeles Clippers,103.0,1.0,1.0,Los Angeles Clippers
1164,2016-04-05,Chicago Bulls,92.0,Memphis Grizzlies,108.0,1.0,1.0,Memphis Grizzlies
1165,2016-04-05,Detroit Pistons,89.0,Miami Heat,107.0,2.0,2.0,Miami Heat
1166,2016-04-05,Cleveland Cavaliers,109.0,Milwaukee Bucks,80.0,1.0,1.0,Cleveland Cavaliers
1167,2016-04-05,New Orleans Pelicans,93.0,Philadelphia 76ers,107.0,1.0,2.0,Philadelphia 76ers
1168,2016-04-05,Portland Trail Blazers,115.0,Sacramento Kings,107.0,1.0,2.0,Portland Trail Blazers
1169,2016-04-05,Charlotte Hornets,90.0,Toronto Raptors,96.0,1.0,2.0,Toronto Raptors
1170,2016-04-05,San Antonio Spurs,88.0,Utah Jazz,86.0,2.0,1.0,San Antonio Spurs
1171,2016-04-06,New Orleans Pelicans,97.0,Boston Celtics,104.0,0.0,2.0,Boston Celtics
1172,2016-04-06,Houston Rockets,86.0,Dallas Mavericks,88.0,2.0,2.0,Dallas Mavericks
1173,2016-04-06,Cleveland Cavaliers,109.0,Indiana Pacers,123.0,0.0,2.0,Indiana Pacers
1174,2016-04-06,Los Angeles Clippers,91.0,Los Angeles Lakers,81.0,0.0,0.0,Los Angeles Clippers
1175,2016-04-06,Charlotte Hornets,111.0,New York Knicks,97.0,0.0,2.0,Charlotte Hornets
1176,2016-04-06,Detroit Pistons,108.0,Orlando Magic,104.0,0.0,2.0,Detroit Pistons
1177,2016-04-06,Oklahoma City Thunder,115.0,Portland Trail Blazers,120.0,0.0,0.0,Portland Trail Blazers
1178,2016-04-06,Brooklyn Nets,103.0,Washington Wizards,121.0,2.0,2.0,Washington Wizards
1179,2016-04-07,Toronto Raptors,87.0,Atlanta Hawks,95.0,1.0,1.0,Atlanta Hawks
1180,2016-04-07,San Antonio Spurs,101.0,Golden State Warriors,112.0,1.0,1.0,Golden State Warriors
1181,2016-04-07,Phoenix Suns,124.0,Houston Rockets,115.0,1.0,0.0,Phoenix Suns
1182,2016-04-07,Chicago Bulls,98.0,Miami Heat,106.0,1.0,1.0,Miami Heat
1183,2016-04-07,Minnesota Timberwolves,105.0,Sacramento Kings,97.0,1.0,1.0,Minnesota Timberwolves
1184,2016-04-08,Milwaukee Bucks,109.0,Boston Celtics,124.0,2.0,1.0,Boston Celtics
1185,2016-04-08,Brooklyn Nets,99.0,Charlotte Hornets,113.0,1.0,1.0,Charlotte Hornets
1186,2016-04-08,Memphis Grizzlies,93.0,Dallas Mavericks,103.0,2.0,1.0,Dallas Mavericks
1187,2016-04-08,San Antonio Spurs,98.0,Denver Nuggets,102.0,0.0,2.0,Denver Nuggets
1188,2016-04-08,Washington Wizards,99.0,Detroit Pistons,112.0,1.0,1.0,Detroit Pistons
1189,2016-04-08,Los Angeles Lakers,102.0,New Orleans Pelicans,110.0,1.0,1.0,New Orleans Pelicans
1190,2016-04-08,Miami Heat,109.0,Orlando Magic,112.0,0.0,1.0,Orlando Magic
1191,2016-04-08,New York Knicks,109.0,Philadelphia 76ers,102.0,1.0,2.0,New York Knicks
1192,2016-04-08,Indiana Pacers,98.0,Toronto Raptors,111.0,1.0,0.0,Toronto Raptors
1193,2016-04-08,Los Angeles Clippers,102.0,Utah Jazz,99.0,1.0,2.0,Los Angeles Clippers
1194,2016-04-09,Boston Celtics,107.0,Atlanta Hawks,118.0,0.0,1.0,Atlanta Hawks
1195,2016-04-09,Cleveland Cavaliers,102.0,Chicago Bulls,105.0,2.0,1.0,Chicago Bulls
1196,2016-04-09,Golden State Warriors,100.0,Memphis Grizzlies,99.0,1.0,0.0,Golden State Warriors
1197,2016-04-09,Phoenix Suns,121.0,New Orleans Pelicans,100.0,1.0,0.0,Phoenix Suns
1198,2016-04-09,Minnesota Timberwolves,106.0,Portland Trail Blazers,105.0,1.0,2.0,Minnesota Timberwolves
1199,2016-04-09,Oklahoma City Thunder,112.0,Sacramento Kings,114.0,2.0,1.0,Sacramento Kings
1200,2016-04-10,Utah Jazz,100.0,Denver Nuggets,84.0,1.0,1.0,Utah Jazz
1201,2016-04-10,Los Angeles Lakers,110.0,Houston Rockets,130.0,1.0,2.0,Houston Rockets
1202,2016-04-10,Brooklyn Nets,105.0,Indiana Pacers,129.0,1.0,1.0,Indiana Pacers
1203,2016-04-10,Dallas Mavericks,91.0,Los Angeles Clippers,98.0,1.0,1.0,Los Angeles Clippers
1204,2016-04-10,Orlando Magic,96.0,Miami Heat,118.0,1.0,1.0,Miami Heat
1205,2016-04-10,Toronto Raptors,93.0,New York Knicks,89.0,1.0,1.0,Toronto Raptors
1206,2016-04-10,Milwaukee Bucks,109.0,Philadelphia 76ers,108.0,1.0,1.0,Milwaukee Bucks
1207,2016-04-10,Golden State Warriors,92.0,San Antonio Spurs,86.0,0.0,1.0,Golden State Warriors
1208,2016-04-10,Charlotte Hornets,98.0,Washington Wizards,113.0,1.0,1.0,Washington Wizards
1209,2016-04-11,Charlotte Hornets,114.0,Boston Celtics,100.0,0.0,1.0,Charlotte Hornets
1210,2016-04-11,Washington Wizards,120.0,Brooklyn Nets,111.0,0.0,0.0,Washington Wizards
1211,2016-04-11,Atlanta Hawks,94.0,Cleveland Cavaliers,109.0,1.0,1.0,Cleveland Cavaliers
1212,2016-04-11,Houston Rockets,129.0,Minnesota Timberwolves,105.0,0.0,1.0,Houston Rockets
1213,2016-04-11,Chicago Bulls,121.0,New Orleans Pelicans,116.0,1.0,1.0,Chicago Bulls
1214,2016-04-11,Los Angeles Lakers,79.0,Oklahoma City Thunder,112.0,0.0,1.0,Oklahoma City Thunder
1215,2016-04-11,Milwaukee Bucks,98.0,Orlando Magic,107.0,0.0,0.0,Orlando Magic
1216,2016-04-11,Sacramento Kings,105.0,Phoenix Suns,101.0,1.0,1.0,Sacramento Kings
1217,2016-04-11,Dallas Mavericks,101.0,Utah Jazz,92.0,0.0,0.0,Dallas Mavericks
1218,2016-04-12,Miami Heat,99.0,Detroit Pistons,93.0,1.0,3.0,Miami Heat
1219,2016-04-12,New York Knicks,90.0,Indiana Pacers,102.0,1.0,1.0,Indiana Pacers
1220,2016-04-12,Memphis Grizzlies,84.0,Los Angeles Clippers,110.0,2.0,1.0,Los Angeles Clippers
1221,2016-04-12,Oklahoma City Thunder,98.0,San Antonio Spurs,102.0,0.0,1.0,San Antonio Spurs
1222,2016-04-12,Philadelphia 76ers,98.0,Toronto Raptors,122.0,1.0,1.0,Toronto Raptors
1223,2016-04-13,Miami Heat,88.0,Boston Celtics,98.0,0.0,1.0,Boston Celtics
1224,2016-04-13,Toronto Raptors,103.0,Brooklyn Nets,96.0,0.0,1.0,Toronto Raptors
1225,2016-04-13,Philadelphia 76ers,105.0,Chicago Bulls,115.0,0.0,1.0,Chicago Bulls
1226,2016-04-13,Orlando Magic,103.0,Charlotte Hornets,117.0,1.0,1.0,Charlotte Hornets
1227,2016-04-13,Detroit Pistons,112.0,Cleveland Cavaliers,110.0,0.0,1.0,Detroit Pistons
1228,2016-04-13,San Antonio Spurs,96.0,Dallas Mavericks,91.0,0.0,1.0,San Antonio Spurs
1229,2016-04-13,Memphis Grizzlies,104.0,Golden State Warriors,125.0,0.0,2.0,Golden State Warriors
1230,2016-04-13,Sacramento Kings,81.0,Houston Rockets,116.0,1.0,1.0,Houston Rockets
1231,2016-04-13,Utah Jazz,96.0,Los Angeles Lakers,101.0,1.0,1.0,Los Angeles Lakers
1232,2016-04-13,Indiana Pacers,97.0,Milwaukee Bucks,92.0,0.0,1.0,Indiana Pacers
1233,2016-04-13,New Orleans Pelicans,109.0,Minnesota Timberwolves,144.0,1.0,1.0,Minnesota Timberwolves
1234,2016-04-13,Los Angeles Clippers,105.0,Phoenix Suns,114.0,0.0,1.0,Phoenix Suns
1235,2016-04-13,Denver Nuggets,99.0,Portland Trail Blazers,107.0,2.0,3.0,Portland Trail Blazers
1236,2016-04-13,Atlanta Hawks,98.0,Washington Wizards,109.0,1.0,1.0,Washington Wizards
