AIRPORT_ID,AIRPORT,DISPLAY_AIRPORT_CITY_NAME_FULL,AIRPORT_STATE_CODE,LATITUDE,LONGITUDE
10465,AZ3,"Glendale, AZ",AZ,33.52722222,-112.29527778
10465,AZ3,"Glendale, AZ",AZ,33.52694444,-112.29527778
10466,DQF,"Phoenix, AZ",AZ,33.30777778,-111.65555556
10466,AZA,"Phoenix, AZ",AZ,33.30777778,-111.65555556
10469,AZO,"Kalamazoo, MI",MI,42.23638889,-85.55361111
10469,AZO,"Kalamazoo, MI",MI,42.23444444,-85.55166667
10471,B19,"Biddeford, ME",ME,43.46416667,-70.4725
10472,B21,"Carrabassett, ME",ME,45.08611111,-70.21611111
10472,B21,"Carrabassett, ME",ME,45.08527778,-70.21638889
10472,B21,"Carrabassett, ME",ME,45.08555556,-70.21638889
10474,BAB,"Marysville, CA",CA,39.13611111,-121.43555556
10474,BAB,"Marysville, CA",CA,39.13611111,-121.43666667
10476,BAD,"Shreveport, LA",LA,32.50166667,-93.6625
10476,BAD,"Shreveport, LA",LA,32.50194444,-93.66277778
10476,BAD,"Shreveport, LA",LA,32.50194444,-93.6625
10478,BAF,"Westfield, MA",MA,42.16,-72.71638889
10478,BAF,"Westfield, MA",MA,42.15805556,-72.71583333
10478,BAF,"Westfield, MA",MA,42.15805556,-72.71583333
10484,BAM,"Battle Mountain, NV",NV,40.5975,-116.87222222
10484,BAM,"Battle Mountain, NV",NV,40.59916667,-116.87444444
10487,BAR,"Baker Island, AK",AK,55.36666667,-133.6
10494,BBC,"Bay City, TX",TX,28.97305556,-95.86333333
10494,BBC,"Bay City, TX",TX,28.97333333,-95.86333333
10495,BBF,"Burlington, MA",MA,42.50833333,-71.18333333
10504,BBX,"Blue Bell, PA",PA,40.13666667,-75.2675
10504,BBX,"Blue Bell, PA",PA,40.13666667,-75.2675
10504,BBX,"Blue Bell, PA",PA,40.1375,-75.26527778
10508,BCB,"Blacksburg, VA",VA,37.20722222,-80.40694444
10508,BCB,"Blacksburg, VA",VA,37.20777778,-80.40777778
10509,BCC,"Bear Creek, AK",AK,57.6175,-155.86722222
10511,BCE,"Bryce Canyon, UT",UT,37.70638889,-112.14472222
10511,BCE,"Bryce Canyon, UT",UT,37.70638889,-112.14583333
10514,BCJ,"Crestone, CO",CO,37.96666667,-105.76666667
10518,BCS,"Belle Chasse, LA",LA,29.86611111,-90.02222222
10519,BCT,"Boca Raton, FL",FL,26.37083333,-80.10833333
10523,BDE,"Baudette, MN",MN,48.72083333,-94.6
10523,BDE,"Baudette, MN",MN,48.72833333,-94.61222222
10524,BDG,"Blanding, UT",UT,37.58277778,-109.4825
10524,BDG,"Blanding, UT",UT,37.58333333,-109.48333333
10529,BDL,"Hartford, CT",CT,41.93861111,-72.68333333
10529,BDL,"Hartford, CT",CT,41.9375,-72.68305556
10529,BDL,"Hartford, CT",CT,41.93888889,-72.68333333
10529,BDL,"Hartford, CT",CT,41.93916667,-72.68333333
10535,BDR,"Bridgeport, CT",CT,41.16416667,-73.12444444
10535,BDR,"Bridgeport, CT",CT,41.16333333,-73.12611111
10538,BDY,"Bandon, OR",OR,43.0875,-124.40833333
10538,BDY,"Bandon, OR",OR,43.08638889,-124.40777778
10540,BED,"Bedford, MA",MA,42.47083333,-71.29
10540,BED,"Bedford, MA",MA,42.47,-71.28916667
10540,BED,"Bedford, MA",MA,42.47,-71.28888889
10543,BEH,"Benton Harbor/St. Joseph, MI",MI,42.12777778,-86.42833333
10543,BEH,"Benton Harbor/St. Joseph, MI",MI,42.12861111,-86.42861111
10543,BEH,"Benton Harbor/St. Joseph, MI",MI,42.12861111,-86.42611111
10551,BET,"Bethel, AK",AK,60.78444444,-161.83138889
10551,BET,"Bethel, AK",AK,60.77861111,-161.83722222
10556,BFB,"Blue Fox Bay, AK",AK,58.18333333,-152.13333333
10557,BFD,"Bradford, PA",PA,41.80222222,-78.63944444
10557,BFD,"Bradford, PA",PA,41.80305556,-78.64
10558,BFF,"Scottsbluff, NE",NE,41.87527778,-103.60111111
10558,BFF,"Scottsbluff, NE",NE,41.87527778,-103.60111111
10558,BFF,"Scottsbluff, NE",NE,41.87416667,-103.59555556
10559,BFI,"Seattle, WA",WA,47.52888889,-122.29944444
10559,BFI,"Seattle, WA",WA,47.53,-122.30194444
10560,BFK,"Aurora, CO",CO,39.70166667,-104.75166667
10560,BFK,"Aurora, CO",CO,39.70166667,-104.75166667
10561,BFL,"Bakersfield, CA",CA,35.43,-119.05222222
10561,BFL,"Bakersfield, CA",CA,35.43361111,-119.05666667
10561,BFL,"Bakersfield, CA",CA,35.43388889,-119.05777778
10562,BFM,"Mobile, AL",AL,30.62638889,-88.06805556
10562,BFM,"Mobile, AL",AL,30.62666667,-88.06805556
10565,BFP,"Beaver Falls, PA",PA,40.77222222,-80.39111111
10565,BFP,"Beaver Falls, PA",PA,40.7725,-80.39138889
10567,BFR,"Bedford, IN",IN,38.84,-86.44527778
10567,BFR,"Bedford, IN",IN,38.84,-86.44527778
10569,BFT,"Beaufort, SC",SC,32.41194444,-80.63472222
10569,BFT,"Beaufort, SC",SC,32.41222222,-80.63444444
10572,BGD,"Borger, TX",TX,35.70083333,-101.39305556
10572,BGD,"Borger, TX",TX,35.70083333,-101.39361111
10573,BGE,"Bainbridge, GA",GA,30.97166667,-84.6375
10573,BGE,"Bainbridge, GA",GA,30.97166667,-84.63694444
10577,BGM,"Binghamton, NY",NY,42.20138889,-75.96916667
10577,BGM,"Binghamton, NY",NY,42.20861111,-75.97972222
10577,BGM,"Binghamton, NY",NY,42.20833333,-75.97972222
10580,BGQ,"Big Lake, AK",AK,61.53583333,-149.8125
10580,BGQ,"Big Lake, AK",AK,61.53611111,-149.81388889
10580,BGQ,"Big Lake, AK",AK,61.53472222,-149.8125
10581,BGR,"Bangor, ME",ME,44.80777778,-68.82777778
10581,BGR,"Bangor, ME",ME,44.8075,-68.82805556
10582,BGS,"Big Spring, TX",TX,32.21444444,-101.525
10582,BGS,"Big Spring, TX",TX,32.2125,-101.52166667
10583,BGT,"Bagdad, AZ",AZ,34.59333333,-113.17083333
10583,BGT,"Bagdad, AZ",AZ,34.59583333,-113.17027778
10583,BGT,"Bagdad, AZ",AZ,34.59277778,-113.17194444
10589,BHB,"Bar Harbor, ME",ME,44.44888889,-68.36166667
10589,BHB,"Bar Harbor, ME",ME,44.44972222,-68.36166667
10590,BHC,"Bullhead City, AZ",AZ,35.16333333,-114.56444444
10590,IFP,"Bullhead City, AZ",AZ,35.16444444,-114.56527778
10590,IFP,"Bullhead City, AZ",AZ,35.15583333,-114.55944444
10599,BHM,"Birmingham, AL",AL,33.56305556,-86.75555556
10599,BHM,"Birmingham, AL",AL,33.56305556,-86.75555556
10599,BHM,"Birmingham, AL",AL,33.56305556,-86.75555556
10599,BHM,"Birmingham, AL",AL,33.56388889,-86.75222222
10612,BIC,"Big Creek, AK",AK,57.66666667,-157.58333333
10613,BID,"Block Island, RI",RI,41.16666667,-71.57916667
10613,BID,"Block Island, RI",RI,41.16805556,-71.57777778
10614,BIE,"Beatrice, NE",NE,40.29888889,-96.75333333
10614,BIE,"Beatrice, NE",NE,40.30138889,-96.75416667
10615,BIF,"El Paso, TX",TX,31.84944444,-106.37944444
10615,BIF,"El Paso, TX",TX,31.84944444,-106.38
10616,BIG,"Big Delta, AK",AK,63.99361111,-145.71888889
10616,BIG,"Big Delta, AK",AK,63.99472222,-145.72027778
10617,BIH,"Bishop, CA",CA,37.37333333,-118.365
10617,BIH,"Bishop, CA",CA,37.37305556,-118.36361111
10617,BIH,"Bishop, CA",CA,37.37305556,-118.36361111
10620,BIL,"Billings, MT",MT,45.80694444,-108.54277778
10620,BIL,"Billings, MT",MT,45.80777778,-108.54277778
10627,BIS,"Bismarck/Mandan, ND",ND,46.77888889,-100.7525
10627,BIS,"Bismarck/Mandan, ND",ND,46.77277778,-100.74583333
10629,BIX,"Biloxi, MS",MS,30.41111111,-88.92361111
10629,BIX,"Biloxi, MS",MS,30.41055556,-88.92444444
10630,BJC,"Broomfield, CO",CO,39.90888889,-105.11722222
10630,BJC,"Broomfield, CO",CO,39.90888889,-105.11722222
10631,BJI,"Bemidji, MN",MN,47.50972222,-94.93472222
10631,BJI,"Bemidji, MN",MN,47.50944444,-94.93361111
10631,BJI,"Bemidji, MN",MN,47.50944444,-94.93361111
10631,BJI,"Bemidji, MN",MN,47.51083333,-94.93472222
10632,BJJ,"Wooster, OH",OH,40.87472222,-81.88694444
10632,BJJ,"Wooster, OH",OH,40.87472222,-81.88666667
10632,BJJ,"Wooster, OH",OH,40.87472222,-81.88833333
10640,BKC,"Buckland, AK",AK,65.97888889,-161.12666667
10640,BKC,"Buckland, AK",AK,65.98166667,-161.14916667
10641,BKE,"Baker, OR",OR,44.83833333,-117.81
10641,BKE,"Baker, OR",OR,44.83722222,-117.80916667
10642,BKF,"Brooks Lake, AK",AK,58.6,-156.23333333
10643,BKG,"Branson, MO",MO,36.53194444,-93.20055556
10644,BKH,"Kekaha, Kauai, HI",HI,22.02166667,-159.78666667
10644,BKH,"Kekaha, Kauai, HI",HI,22.02277778,-159.785
10647,BKL,"Cleveland, OH",OH,41.51694444,-81.68333333
10647,BKL,"Cleveland, OH",OH,41.5175,-81.68333333
10647,BKL,"Cleveland, OH",OH,41.51777778,-81.68277778
10654,BKW,"Beckley, WV",WV,37.78194444,-81.12416667
10654,BKW,"Beckley, WV",WV,37.78722222,-81.12416667
10655,BKX,"Brookings, SD",SD,44.30333333,-96.81111111
10655,BKX,"Brookings, SD",SD,44.30472222,-96.81694444
10655,BKX,"Brookings, SD",SD,44.30444444,-96.81888889
10661,BLD,"Boulder City, NV",NV,35.9475,-114.86111111
10661,BLD,"Boulder City, NV",NV,35.94722222,-114.86027778
10661,BLD,"Boulder City, NV",NV,35.9475,-114.86138889
10663,BLF,"Princeton/Bluefield, WV",WV,37.29583333,-81.20805556
10663,BLF,"Princeton/Bluefield, WV",WV,37.29583333,-81.20777778
10665,BLH,"Blythe, CA",CA,33.62083333,-114.71888889
10665,BLH,"Blythe, CA",CA,33.61916667,-114.71694444
10666,BLI,"Bellingham, WA",WA,48.79444444,-122.53472222
10666,BLI,"Bellingham, WA",WA,48.79277778,-122.5375
10670,BLM,"Belmar/Farmingdale, NJ",NJ,40.18666667,-74.125
10670,BLM,"Belmar/Farmingdale, NJ",NJ,40.18666667,-74.12444444
10676,BLV,"Belleville, IL",IL,38.54277778,-89.85111111
10676,BLV,"Belleville, IL",IL,38.54527778,-89.83527778
10680,BMC,"Brigham City, UT",UT,41.54916667,-112.06222222
10680,BMC,"Brigham City, UT",UT,41.5525,-112.06222222
10680,BMC,"Brigham City, UT",UT,41.55444444,-112.06222222
10683,BMG,"Bloomington, IN",IN,39.14,-86.61472222
10683,BMG,"Bloomington, IN",IN,39.14,-86.61472222
10683,BMG,"Bloomington, IN",IN,39.14611111,-86.61666667
10685,BMI,"Bloomington/Normal, IL",IL,40.48194444,-88.9275
10685,BMI,"Bloomington/Normal, IL",IL,40.47722222,-88.91583333
10687,BML,"Berlin, NH",NH,44.57472222,-71.17638889
10687,BML,"Berlin, NH",NH,44.57527778,-71.17583333
10692,BMX,"Big Mountain, AK",AK,59.36194444,-155.25666667
10692,BMX,"Big Mountain, AK",AK,59.36111111,-155.25888889
10693,BNA,"Nashville, TN",TN,36.12666667,-86.68194444
10693,BNA,"Nashville, TN",TN,36.12444444,-86.67805556
10697,BNF,"Baranof, AK",AK,57.08916667,-134.83138889
10698,BNG,"Banning, CA",CA,33.92305556,-116.85055556
10698,BNG,"Banning, CA",CA,33.9225,-116.85055556
10698,BNG,"Banning, CA",CA,33.9225,-116.85083333
10701,BNL,"Barnwell, SC",SC,33.25777778,-81.38833333
10701,BNL,"Barnwell, SC",SC,33.25805556,-81.38805556
10701,BNL,"Barnwell, SC",SC,33.25777778,-81.38833333
10703,BNO,"Burns, OR",OR,43.59055556,-118.95416667
10703,BNO,"Burns, OR",OR,43.59194444,-118.95555556
10713,BOI,"Boise, ID",ID,43.56527778,-116.225
10713,BOI,"Boise, ID",ID,43.56444444,-116.22277778
10715,BOK,"Brookings, OR",OR,42.07472222,-124.28888889
10715,BOK,"Brookings, OR",OR,42.07444444,-124.29
10721,BOS,"Boston, MA",MA,42.36361111,-71.00611111
10721,BOS,"Boston, MA",MA,42.36305556,-71.00638889
10722,BOW,"Bartow, FL",FL,27.94333333,-81.78361111
10722,BOW,"Bartow, FL",FL,27.94333333,-81.78333333
10728,BPT,"Beaumont/Port Arthur, TX",TX,29.95083333,-94.02
10728,BPT,"Beaumont/Port Arthur, TX",TX,29.95083333,-94.02
10728,BPT,"Beaumont/Port Arthur, TX",TX,29.95083333,-94.02
10728,BPT,"Beaumont/Port Arthur, TX",TX,29.95083333,-94.02055556
10731,BQK,"Brunswick, GA",GA,31.25888889,-81.46638889
10731,BQK,"Brunswick, GA",GA,31.25888889,-81.46638889
10731,BQK,"Brunswick, GA",GA,31.25916667,-81.46638889
10732,BQN,"Aguadilla, PR",PR,18.495,-67.12944444
10732,BQN,"Aguadilla, PR",PR,18.49472222,-67.12944444
10735,BQV,"Bartlett Cove, AK",AK,58.45555556,-135.88333333
10735,BQV,"Bartlett Cove, AK",AK,58.45527778,-135.88527778
10739,BRD,"Brainerd, MN",MN,46.39722222,-94.1375
10739,BRD,"Brainerd, MN",MN,46.39722222,-94.1375
10739,BRD,"Brainerd, MN",MN,46.40166667,-94.13555556
10739,BRD,"Brainerd, MN",MN,46.40222222,-94.13555556
10739,BRD,"Brainerd, MN",MN,46.40416667,-94.13361111
10741,BRG,"Whitesburg, KY",KY,37.11666667,-82.81666667
10744,BRL,"Burlington, IA",IA,40.78611111,-91.12333333
10744,BRL,"Burlington, IA",IA,40.78333333,-91.12555556
10747,BRO,"Brownsville, TX",TX,25.90638889,-97.42555556
10747,BRO,"Brownsville, TX",TX,25.90694444,-97.42583333
10754,BRW,"Barrow, AK",AK,71.28555556,-156.76611111
10754,BRW,"Barrow, AK",AK,71.285,-156.76861111
10754,BRW,"Barrow, AK",AK,71.28472222,-156.76861111
10756,BRY,"Bardstown, KY",KY,37.81444444,-85.49972222
10763,BSM,"Austin, TX",TX,30.19472222,-97.67666667
10765,BSQ,"Bisbee, AZ",AZ,31.37055556,-109.8825
10765,BSQ,"Bisbee, AZ",AZ,31.36388889,-109.88305556
10769,BSW,"Boswell Bay, AK",AK,60.42361111,-146.14444444
10769,BSW,"Boswell Bay, AK",AK,60.42305556,-146.14583333
10770,BSZ,"Bartletts, AK",AK,58.23361111,-157.35027778
10770,BSZ,"Bartletts, AK",AK,58.21611111,-157.3525
10770,A2K,"Bartletts, AK",AK,58.23305556,-157.36638889
10775,BTI,"Barter Island, AK",AK,70.13472222,-143.57833333
10775,BTI,"Barter Island, AK",AK,70.13388889,-143.58194444
10775,BTI,"Barter Island, AK",AK,70.13388889,-143.58194444
10778,BTL,"Battle Creek, MI",MI,42.30916667,-85.24777778
10778,BTL,"Battle Creek, MI",MI,42.30638889,-85.25
10779,BTM,"Butte, MT",MT,45.95111111,-112.49388889
10779,BTM,"Butte, MT",MT,45.95472222,-112.4975
10780,BTP,"Butler, PA",PA,40.77694444,-79.95
10780,BTP,"Butler, PA",PA,40.77666667,-79.95111111
10781,BTR,"Baton Rouge, LA",LA,30.53166667,-91.15055556
10781,BTR,"Baton Rouge, LA",LA,30.53277778,-91.15
10781,BTR,"Baton Rouge, LA",LA,30.53305556,-91.15
10783,BTT,"Bettles, AK",AK,66.91527778,-151.52638889
10783,BTT,"Bettles, AK",AK,66.91388889,-151.52916667
10785,BTV,"Burlington, VT",VT,44.47277778,-73.15305556
10785,BTV,"Burlington, VT",VT,44.47194444,-73.15333333
10786,BTY,"Beatty, NV",NV,36.86111111,-116.78527778
10786,BTY,"Beatty, NV",NV,36.86111111,-116.78694444
10786,BTY,"Beatty, NV",NV,36.86111111,-116.78638889
10792,BUF,"Buffalo, NY",NY,42.94111111,-78.73638889
10792,BUF,"Buffalo, NY",NY,42.94055556,-78.7325
10792,BUF,"Buffalo, NY",NY,42.94055556,-78.73222222
10792,BUF,"Buffalo, NY",NY,42.94055556,-78.73055556
10796,BUM,"Butler, MO",MO,38.28972222,-94.34
10796,BUM,"Butler, MO",MO,38.28972222,-94.34027778
10800,BUR,"Burbank, CA",CA,34.2,-118.35777778
10800,BUR,"Burbank, CA",CA,34.2,-118.35777778
10800,BUR,"Burbank, CA",CA,34.20055556,-118.35861111
10809,BVD,"Beaver Inlet, AK",AK,53.8325,-166.3025
10811,BVO,"Bartlesville, OK",OK,36.7625,-96.01083333
10811,BVO,"Bartlesville, OK",OK,36.7625,-96.01083333
10811,BVO,"Bartlesville, OK",OK,36.76416667,-96.01111111
10811,BVO,"Bartlesville, OK",OK,36.76333333,-96.01111111
10812,BVR,"St. James, MI",MI,45.69361111,-85.56583333
10812,BVR,"St. James, MI",MI,45.69222222,-85.56666667
10814,BVX,"Batesville, AR",AR,35.72611111,-91.6475
10815,BVY,"Beverly, MA",MA,42.58333333,-70.91555556
10815,BVY,"Beverly, MA",MA,42.58416667,-70.91611111
10817,BWD,"Brownwood, TX",TX,31.79472222,-98.95666667
10817,BWD,"Brownwood, TX",TX,31.79361111,-98.95638889
10819,BWG,"Bowling Green, KY",KY,36.96222222,-86.42222222
10819,BWG,"Bowling Green, KY",KY,36.96444444,-86.41972222
10821,BAL,"Baltimore, MD",MD,39.17555556,-76.67138889
10821,BWI,"Baltimore, MD",MD,39.175,-76.67
10821,BWI,"Baltimore, MD",MD,39.17527778,-76.66833333
10821,BWI,"Baltimore, MD",MD,39.17583333,-76.66888889
10823,BWM,"Bowman, ND",ND,46.1875,-103.42083333
10823,BWM,"Bowman, ND",ND,46.18694444,-103.42805556
10825,BWS,"Blaine, WA",WA,48.98972222,-122.73055556
10825,BWS,"Blaine, WA",WA,48.99,-122.7325
10828,BXC,"Boxborough, MA",MA,42.48472222,-71.54444444
10832,BXS,"Borrego Springs, CA",CA,33.25972222,-116.32222222
10832,BXS,"Borrego Springs, CA",CA,33.25916667,-116.32083333
10834,BYA,"Boundary, AK",AK,64.07638889,-141.11444444
10834,BYA,"Boundary, AK",AK,64.07833333,-141.11333333
10836,RKH,"Rock Hill, SC",SC,34.98777778,-81.05722222
10837,BYG,"Buffalo, WY",WY,44.38138889,-106.72111111
10837,BYG,"Buffalo, WY",WY,44.38111111,-106.72166667
10838,BYH,"Blytheville, AR",AR,35.96416667,-89.94583333
10838,BYH,"Blytheville, AR",AR,35.96416667,-89.94583333
10838,BYH,"Blytheville, AR",AR,35.96444444,-89.94388889
10839,BYI,"Burley/Rupert, ID",ID,42.54138889,-113.77416667
10839,BYI,"Burley/Rupert, ID",ID,42.5425,-113.77166667
10841,MI5,"Boyne Falls, MI",MI,45.16583333,-84.92416667
10844,BYW,"Blakely Island, WA",WA,48.57916667,-122.825
10844,BYW,"Blakely Island, WA",WA,48.57888889,-122.82638889
10849,BZN,"Bozeman, MT",MT,45.78027778,-111.15944444
10849,BZN,"Bozeman, MT",MT,45.7775,-111.15194444
10849,BZN,"Bozeman, MT",MT,45.7775,-111.15194444
10852,BZS,"Washington, DC",DC,38.86333333,-77.01333333
10853,BZT,"Brazoria, TX",TX,28.98222222,-95.57972222
10857,C01,"Camarillo, CA",CA,34.21388889,-119.09444444
10857,C01,"Camarillo, CA",CA,34.21361111,-119.09444444
10858,C02,"Bakersfield, CA",CA,35.32472222,-118.99583333
10858,C02,"Bakersfield, CA",CA,35.32472222,-118.99611111
10859,CA1,"Koala Mine, Canada",NT,64.69,-110.62
10860,CA2,"Lake Simcoe, Canada",ON,44.48527778,-79.55555556
10860,CA2,"Lake Simcoe, Canada",ON,44.48611111,-79.55555556
10860,CA2,"Lake Simcoe, Canada",ON,44.48611111,-79.55555556
10861,CA3,"Thetford Mines, Canada",QC,46.05166667,-71.25722222
10861,CA3,"Thetford Mines, Canada",QC,46.05222222,-71.2575
10862,CA4,"Pelee Island, Canada",ON,41.77833333,-82.67805556
10862,CA4,"Pelee Island, Canada",ON,41.7775,-82.67805556
10863,CA5,"Calgary, Canada",AB,51.10305556,-114.37444444
10863,CA5,"Calgary, Canada",AB,51.10527778,-114.37138889
10867,CAD,"Cadillac, MI",MI,44.27583333,-85.41916667
10867,CAD,"Cadillac, MI",MI,44.27527778,-85.41888889
10868,CAE,"Columbia, SC",SC,33.93638889,-81.11583333
10868,CAE,"Columbia, SC",SC,33.94055556,-81.11916667
10868,CAE,"Columbia, SC",SC,33.93888889,-81.11944444
10874,CAK,"Akron, OH",OH,40.91388889,-81.44166667
10874,CAK,"Akron, OH",OH,40.915,-81.44361111
10879,CAR,"Caribou, ME",ME,46.87083333,-68.02083333
10879,CAR,"Caribou, ME",ME,46.87138889,-68.01805556
10879,CAR,"Caribou, ME",ME,46.87166667,-68.01805556
10886,CBA,"Corner Bay, AK",AK,57.73777778,-135.12555556
10888,CBE,"Cumberland, MD",MD,39.61444444,-78.76611111
10888,CBE,"Cumberland, MD",MD,39.61555556,-78.76083333
10889,CBF,"Council Bluffs, IA",IA,41.25888889,-95.75972222
10889,CBF,"Council Bluffs, IA",IA,41.26,-95.75861111
10892,CBK,"Colby, KS",KS,39.40388889,-101.04666667
10894,CBM,"Columbus, MS",MS,33.64361111,-88.44388889
10894,CBM,"Columbus, MS",MS,33.64527778,-88.44583333
10910,CCR,"Concord, CA",CA,37.98888889,-122.05555556
10910,CCR,"Concord, CA",CA,37.98972222,-122.05583333
10910,CCR,"Concord, CA",CA,37.98972222,-122.05694444
10915,CCY,"Charles City, IA",IA,43.0725,-92.61083333
10915,CCY,"Charles City, IA",IA,43.0725,-92.61083333
10915,CCY,"Charles City, IA",IA,43.07361111,-92.61083333
10915,CCY,"Charles City, IA",IA,43.0725,-92.61083333
10917,CDB,"Cold Bay, AK",AK,55.19972222,-162.71972222
10917,CDB,"Cold Bay, AK",AK,55.20527778,-162.72444444
10918,CDC,"Cedar City, UT",UT,37.7025,-113.09611111
10918,CDC,"Cedar City, UT",UT,37.70083333,-113.09888889
10921,CDH,"Camden, AR",AR,33.6175,-92.76333333
10921,CDH,"Camden, AR",AR,33.62277778,-92.76333333
10923,CDL,"Candle, AK",AK,65.90805556,-161.93833333
10923,CDL,"Candle, AK",AK,65.90777778,-161.92638889
10924,CDN,"Camden, SC",SC,34.26666667,-80.6
10924,CDN,"Camden, SC",SC,34.28361111,-80.56472222
10925,CDR,"Chadron, NE",NE,42.835,-103.09777778
10925,CDR,"Chadron, NE",NE,42.8375,-103.09527778
10926,CDV,"Cordova, AK",AK,60.49305556,-145.47
10926,CDV,"Cordova, AK",AK,60.49305556,-145.47
10926,CDV,"Cordova, AK",AK,60.49166667,-145.4775
10927,CDW,"Caldwell, NJ",NJ,40.87555556,-74.28138889
10927,CDW,"Caldwell, NJ",NJ,40.87527778,-74.28138889
10928,CEA,"Wichita, KS",KS,37.64861111,-97.25027778
10928,CEA,"Wichita, KS",KS,37.64861111,-97.25055556
10930,CEC,"Crescent City, CA",CA,41.78,-124.23583333
10930,CEC,"Crescent City, CA",CA,41.78027778,-124.23666667
10933,CEF,"Chicopee Falls, MA",MA,42.19777778,-72.53055556
10933,CEF,"Chicopee Falls, MA",MA,42.19388889,-72.53472222
10938,CEM,"Central, AK",AK,65.57472222,-144.78194444
10938,CEM,"Central, AK",AK,65.57388889,-144.78083333
10945,CEU,"Clemson, SC",SC,34.67444444,-82.89027778
10945,CEU,"Clemson, SC",SC,34.67194444,-82.88694444
10945,CEU,"Clemson, SC",SC,34.67222222,-82.88583333
10946,CEV,"Connersville, IN",IN,39.69861111,-85.13166667
10946,CEV,"Connersville, IN",IN,39.69861111,-85.13166667
10946,CEV,"Connersville, IN",IN,39.69805556,-85.13111111
10947,CEW,"Crestview, FL",FL,30.77972222,-86.5225
10947,CEW,"Crestview, FL",FL,30.77888889,-86.52222222
10948,CEX,"Chena Hot Springs, AK",AK,65.05277778,-146.045
10948,CEX,"Chena Hot Springs, AK",AK,65.05194444,-146.0475
10949,CEY,"Murray, KY",KY,36.66555556,-88.37111111
10949,CEY,"Murray, KY",KY,36.66444444,-88.37277778
10950,CEZ,"Cortez, CO",CO,37.30277778,-108.62722222
10950,CEZ,"Cortez, CO",CO,37.30305556,-108.62805556
10951,CFA,"Coffee Point, AK",AK,58.21666667,-157.5
10955,CFQ,"Silver City, Canada",YT,61.02888889,-138.4075
10958,CFT,"Clifton, AZ",AZ,32.95722222,-109.205
10958,CFT,"Clifton, AZ",AZ,32.95694444,-109.21111111
10960,CFV,"Coffeyville, KS",KS,37.09388889,-95.57166667
10960,CFV,"Coffeyville, KS",KS,37.09416667,-95.57194444
10960,CFV,"Coffeyville, KS",KS,37.09527778,-95.57444444
10960,CFV,"Coffeyville, KS",KS,37.09388889,-95.57194444
10961,CGA,"Craig, AK",AK,55.47916667,-133.14611111
10964,CGE,"Cambridge, MD",MD,38.53944444,-76.02777778
10964,CGE,"Cambridge, MD",MD,38.53944444,-76.03027778
10965,CGF,"Cleveland, OH",OH,41.56527778,-81.48666667
10965,CGF,"Cleveland, OH",OH,41.565,-81.48638889
10967,CGI,"Cape Girardeau, MO",MO,37.22361111,-89.57166667
10967,CGI,"Cape Girardeau, MO",MO,37.22527778,-89.57083333
10975,CGS,"College Park, MD",MD,38.98055556,-76.92277778
10975,CGS,"College Park, MD",MD,38.98055556,-76.92222222
10977,CGX,"Chicago, IL",IL,41.85888889,-87.60833333
10979,CGZ,"Casa Grande, AZ",AZ,32.95472222,-111.76611111
10979,CGZ,"Casa Grande, AZ",AZ,32.955,-111.76694444
10980,CHA,"Chattanooga, TN",TN,35.03638889,-85.20361111
10980,CHA,"Chattanooga, TN",TN,35.03527778,-85.20361111
10982,CHD,"Chandler, AZ",AZ,33.26888889,-111.81111111
10982,CHD,"Chandler, AZ",AZ,33.26916667,-111.81111111
10986,CHI,"Chicago, IL",IL,41.87388889,-87.75555556
10987,QCG,"Challis, ID",ID,44.51916667,-114.22
10987,CHL,"Challis, ID",ID,44.52305556,-114.21666667
10987,CHL,"Challis, ID",ID,44.52361111,-114.21805556
10990,CHO,"Charlottesville, VA",VA,38.14138889,-78.45305556
10990,CHO,"Charlottesville, VA",VA,38.13861111,-78.45277778
10991,CHP,"Circle Hot Springs, AK",AK,65.48555556,-144.61083333
10991,CHP,"Circle Hot Springs, AK",AK,65.48583333,-144.61166667
10994,CHS,"Charleston, SC",SC,32.89916667,-80.03888889
10994,CHS,"Charleston, SC",SC,32.89861111,-80.04055556
10996,CHU,"Chuathbaluk, AK",AK,61.57194444,-159.245
10996,CHU,"Chuathbaluk, AK",AK,61.57916667,-159.21555556
10999,CHZ,"Chiloquin, OR",OR,42.57638889,-121.87694444
10999,CHZ,"Chiloquin, OR",OR,42.58305556,-121.87611111
10999,CHZ,"Chiloquin, OR",OR,42.57944444,-121.87888889
11001,CIB,"Avalon, CA",CA,33.405,-118.41583333
11002,CIC,"Chico, CA",CA,39.79583333,-121.85666667
11002,CIC,"Chico, CA",CA,39.79527778,-121.85833333
11003,CID,"Cedar Rapids/Iowa City, IA",IA,41.88444444,-91.70611111
11003,CID,"Cedar Rapids/Iowa City, IA",IA,41.88444444,-91.70611111
